,simulation_id,p,ver,initialization,hidden_size,corpus_seed,training_seed,regularization,regularization_lambda,learning_rate,num_epochs,dropout,validation_ratio,early_stop_patience,train_size,training_loss,validation_loss,G,D:G,test_accuracy,first_n_failure,eval_params
246,ad3d43e3,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.0,0.05,2.0,5000,7.729964733123780,1.0281034708023100,3115,1488857.314786050,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
250,edebb21e,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.0,0.05,10.0,5000,7.644477844238280,1.0281107425689700,3121,1488476.5334636900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2003,defaf440,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,10000,2.2643885612487800,1.0281561613082900,3267,1475191.9270218700,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2862,6a4ca87f,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.4,0.05,2.0,5000,3.585012197494510,1.0281672477722200,2687,1487901.9801636600,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1410,986dad39,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.2,0.05,2.0,5000,30.297321319580100,1.0282173156738300,2159,1733713.1401576400,0.011877877877877900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2864,487217cc,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.4,0.05,10.0,500,3.5521140098571800,1.0282843112945600,2637,1486793.539530060,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1984,da15ed8b,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,500,2.2617406845092800,1.028294563293460,3283,1471647.4056432800,0.996006006006006,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1988,83c23bc9,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,500,2.2346725463867200,1.0284404754638700,3341,1473151.8660656100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2865,72ca070e,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.4,0.05,10.0,1000,3.5799145698547400,1.028461217880250,2673,1488060.586449720,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1986,9e957baa,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,5000,2.248587131500240,1.0285708904266400,3225,1473634.4475567900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1421,a06b3505,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.4,0.05,2.0,1000,30.343873977661100,1.0286259651184100,2211,1735209.3952519300,0.013821821821821800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1985,4dde3914,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,1000,2.2367334365844700,1.0286285877227800,3277,1474101.4299078400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1990,4f07f1f2,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,5000,2.216960906982420,1.0287747383117700,3335,1475110.234415180,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1989,0e2e0bf0,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,1000,2.2062366008758500,1.0288423299789400,3315,1475471.90002824,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2866,c4470fca,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.4,0.05,10.0,5000,3.5281190872192400,1.0289088487625100,2651,1488188.0846239600,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1422,59bad6c8,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.4,0.05,2.0,5000,30.29750633239750,1.029011607170110,2137,1734919.233211830,0.013815815815815800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
247,279a3b43,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.0,0.05,2.0,10000,7.2622480392456100,1.0291119813919100,3057,1487420.8413675200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1998,fbecfd26,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,5000,2.258143901824950,1.029114842414860,3225,1473733.993514610,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
251,3d78db68,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.0,0.05,10.0,10000,7.182394027709960,1.0291188955307000,3077,1487233.3811806500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1413,9a34ccb1,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.2,0.05,10.0,1000,29.904443740844700,1.0292762517929100,2153,1727001.5424905500,0.011883883883883900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2002,8eabb45a,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,5000,2.2221171855926500,1.0292819738388100,3305,1475139.088316000,0.996004004004004,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1521,d8763f8a,0.3,8,normal,3,100,500,L1,0.1,0.001,20000,0.4,0.05,10.0,1000,3.98724365234375,1.0293471813201900,2241,1741844.5300818500,0.007845845845845850,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1434,67bd5169,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.6,0.05,2.0,5000,30.313203811645500,1.0294954776763900,2159,1734596.9712070700,0.01383983983983980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1414,3ca83167,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.2,0.05,10.0,5000,29.89716339111330,1.0295687913894700,2151,1727812.3371035300,0.013793793793793800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1433,6d98061e,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.6,0.05,2.0,1000,30.256563186645500,1.029625654220580,2151,1734906.6096302200,0.013847847847847800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1425,b04ef264,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.4,0.05,10.0,1000,29.947898864746100,1.0298867225647000,2131,1729269.2787579500,0.01382982982982980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1996,8367ad69,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,500,2.246971368789670,1.030116081237790,3285,1473620.8321223400,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1426,12eea440,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.4,0.05,10.0,5000,29.896825790405300,1.0301589965820300,2157,1728917.982515490,0.013825825825825800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2000,d3277793,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,500,2.2410459518432600,1.030211091041570,3281,1474972.5472072100,0.996004004004004,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1997,a1996754,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,1000,2.246837615966800,1.0303218364715600,3265,1476188.0177791600,0.996004004004004,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2001,a00ee672,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,1000,2.2100939750671400,1.0305482149124100,3299,1477694.2815702900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1438,493dfc61,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.6,0.05,10.0,5000,29.9027099609375,1.0306062698364300,2135,1728852.1595542500,0.013847847847847800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1437,fbbde133,0.3,8,normal,3,100,500,L1,1.0,0.001,20000,0.6,0.05,10.0,1000,29.869131088256800,1.0308218002319300,2191,1729030.5127286800,0.013851851851851900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2836,7.47E+29,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,500,3.55066180229187,1.0316067934036300,2667,1498517.5106114000,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2840,ee833a4e,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,500,3.4589145183563200,1.031861662864690,2681,1497591.7512373500,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2848,385171ba,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.2,0.05,2.0,500,3.5826940536499000,1.0322242975235000,2723,1496818.2863585500,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1457,5dea8c32,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.2,0.05,2.0,1000,15.627519607543900,1.03254234790802,2215,1757076.6846604400,0.011855855855855900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2852,99be1028,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.2,0.05,10.0,500,3.5284461975097700,1.0328954458236700,2705,1497148.6635229200,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1461,38ce207a,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.2,0.05,10.0,1000,15.430438041687000,1.0329774618148800,2123,1750868.4072257300,0.011861861861861900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1458,34edf612,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.2,0.05,2.0,5000,15.652390480041500,1.0330612659454300,2205,1759507.2651305800,0.011857857857857900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2010,c37a9168,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,5000,2.2652416229248000,1.0332108736038200,3289,1479272.770281900,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2014,0a1787e7,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,5000,2.244349956512450,1.03325355052948,3229,1480487.4293378900,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2011,fdf459e9,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,10000,2.3122830390930200,1.0332913398742700,3257,1481474.2327458600,0.99401001001001,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2015,cfca1055,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,10000,2.2782740592956500,1.033491611480710,3239,1482485.2914642000,0.994016016016016,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1469,8c0f68da,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.4,0.05,2.0,1000,15.64008903503420,1.033530831336980,2217,1759047.5864231700,0.011865865865865900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1462,dd49c4ff,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.2,0.05,10.0,5000,15.453875541687000,1.033542513847350,2145,1753226.6726069500,0.011863863863863900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2838,84ed75b6,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,5000,3.5285377502441400,1.0338575839996300,2757,1500812.2974108100,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1470,a47b1062,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.4,0.05,2.0,5000,15.64648723602300,1.0339676141738900,2195,1760690.2750641100,0.011865865865865900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1473,bbc1e155,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.4,0.05,10.0,1000,15.438852310180700,1.0340278148651100,2117,1752782.1421974700,0.011875875875875900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2837,bfe87f49,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,1000,3.558720588684080,1.0340317487716700,2665,1501176.5779086400,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2850,e6caaa5f,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.2,0.05,2.0,5000,3.622941493988040,1.0340572595596300,2649,1499462.9267053800,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1474,6e2a2fe9,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.4,0.05,10.0,5000,15.3479642868042,1.0341483354568500,2191,1751104.64853868,0.011877877877877900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1528,1468c839,0.3,8,normal,3,100,500,L1,0.1,0.001,20000,0.6,0.05,2.0,500,4.943694591522220,1.0341899394989000,2613,1682034.3610979600,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2842,5a87e6bd,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,5000,3.4796407222747800,1.0342532396316500,2595,1500806.4364622100,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1482,cdb74066,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.6,0.05,2.0,5000,15.629798889160200,1.0342888832092300,2217,1758958.6803412800,0.011877877877877900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2841,81a73653,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,1000,3.484999656677250,1.0343507528305100,2587,1500935.7380052500,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2008,4.31575E+11,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,500,2.2889184951782200,1.0345515012741100,3279,1480077.9744516000,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2854,9e8c2b1f,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.2,0.05,10.0,5000,3.5399205684661900,1.0346043109893800,2615,1499712.963789660,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1481,14494150,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.6,0.05,2.0,1000,15.639947891235400,1.0347161293029800,2183,1761021.0129022300,0.013795795795795800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2012,6b978e0a,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,500,2.2601161003112800,1.034724473953250,3341,1481510.3001218800,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1156,fd2accce,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,500,5.491830825805660,1.0347373485565200,2661,1495778.6442447100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1485,23a7b471,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.6,0.05,10.0,1000,15.386798858642600,1.0348849296569800,2167,1752283.3303870900,0.01381981981981980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2009,2fa27e8e,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,1000,2.2140016555786100,1.034886121749880,3277,1483059.033248280,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1522,1cc0c0fa,0.3,8,normal,3,100,500,L1,0.1,0.001,20000,0.4,0.05,10.0,5000,4.01157808303833,1.0348902940750100,2283,1760717.1452592400,0.007875875875875880,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1160,44946448,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,500,5.442166328430180,1.0349041223526,2595,1496067.2734213300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1486,d5c30753,0.3,8,normal,3,100,500,L1,0.5,0.001,20000,0.6,0.05,10.0,5000,15.4354829788208,1.034914493560790,2117,1752838.7679778300,0.01375975975975980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2853,d30c1fd4,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.2,0.05,10.0,1000,3.5411930084228500,1.035111665725710,2671,1500672.175654970,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2013,f9089e56,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,1000,2.2536468505859400,1.0351250171661400,3141,1484489.2850444400,0.996002002002002,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2839,8272acd0,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,10000,3.5465478897094700,1.0358667373657200,2575,1501220.760444270,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2539,634640a3,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,2.0,10000,5.11439847946167,1.0360933542251600,3375,1483653.9646157600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1172,08629e2b,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.2,0.05,10.0,500,5.428450584411620,1.0361875295639000,2651,1498026.8139606200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1168,d8b04e88,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.2,0.05,2.0,500,5.548999309539800,1.0361887216568000,2699,1498087.9481629800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2843,d24b0c7b,0.3,8,uniform,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,10000,3.4612631797790500,1.0362457036972000,2729,1501167.6512330700,0.998,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2536,f0a2d7e2,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,2.0,500,5.051836967468260,1.0362837314605700,3367,1477740.2674747200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1180,56cff471,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.4,0.05,2.0,500,5.568903923034670,1.0362987518310500,2695,1498206.6098300900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1192,7204e926,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.6,0.05,2.0,500,5.558907985687260,1.0363199710845900,2677,1498260.801062560,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1196,70960078,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.6,0.05,10.0,500,5.437819480896000,1.0363458395004300,2605,1498116.6217269100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1184,3decb216,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.4,0.05,10.0,500,5.418944358825680,1.0363470315933200,2563,1498085.0627728900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2538,24d43681,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,2.0,5000,5.143110752105710,1.0367125272750900,3451,1480078.6056306800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1157,59ad078c,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,1000,5.5234785079956100,1.0368003845214800,2627,1498756.1864722300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2543,72b797a9,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,10.0,10000,4.965174674987790,1.0369199514389000,3393,1484846.7127408200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
272,da398372,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.4,0.05,10.0,500,7.060245990753170,1.0371489524841300,2605,1500425.384634540,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2540,66392570,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,10.0,500,4.977756023406980,1.0371822118759200,3335,1479076.563756340,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1161,f60965e3,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,1000,5.423700332641600,1.0371952056884800,2627,1499277.901066390,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
268,28cd84b2,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.4,0.05,2.0,500,7.788683891296390,1.037280559539800,2693,1504057.9104106100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
256,e7ed8432,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.2,0.05,2.0,500,7.801545143127440,1.0373080968856800,2685,1504118.5937707700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
260,6a4499b3,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.2,0.05,10.0,500,7.7131805419921900,1.03732168674469,2669,1503708.0568632000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
284,c1cfab66,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.6,0.05,10.0,500,7.079469203948980,1.0373274087905900,2589,1500728.7112668800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2542,d1820f26,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.6,0.05,10.0,5000,5.030417442321780,1.037415862083440,3423,1481208.3260161300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
280,a5111cbe,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.6,0.05,2.0,500,7.7246317863464400,1.0374470949173000,2703,1503870.5403921800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1158,0d1671f6,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,2.0,5000,5.52957010269165,1.037554383277890,2629,1499852.724871740,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2527,43727269,0.3,8,uniform,3,100,300,L1,0.1,0.001,20000,0.4,0.05,2.0,10000,5.098093032836910,1.0378626585006700,3385,1486294.3670459100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1162,24ea11a0,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.0,0.05,10.0,5000,5.42990779876709,1.0379174947738600,2649,1500437.3770370600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1169,2ba30c3f,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.2,0.05,2.0,1000,5.551109313964840,1.0380874872207600,2693,1500743.4087226100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
269,498b39f0,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.4,0.05,2.0,1000,7.757786273956300,1.038179636001590,2693,1504645.087292260,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
273,35cf54bb,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.4,0.05,10.0,1000,7.663801193237310,1.038185477256780,2715,1504253.6660939700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1181,19cdffda,0.3,8,normal,3,100,400,L1,0.1,0.001,20000,0.4,0.05,2.0,1000,5.560000896453860,1.0381865501403800,2693,1500819.691222900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
281,b73500ea,0.3,8,normal,3,100,100,L2,0.5,0.001,20000,0.6,0.05,2.0,1000,7.674515247344970,1.038191318511960,2717,1504105.3390100800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
